Provider ID	Name	Address	City	State	ZIP	County	Phone	Hospital Type	Ownership	Emergency Services	Location
20026	ALASKA NATIVE MEDICAL CENTER	4315 DIPLOMACY DR	ANCHORAGE	AK	99508	ANCHORAGE	9075632662	Acute Care Hospitals	Government - Federal	TRUE	4315 DIPLOMACY DR ANCHORAGE, AK 99508 (61.18186699800049, -149.80259690399973)
20027	MT EDGECUMBE HOSPITAL	222 TONGASS DR	SITKA	AK	99835	SITKA	9079662411	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	222 TONGASS DR SITKA, AK 99835 (57.04952119600051, -135.3548218259997)
21301	PROVIDENCE VALDEZ MEDICAL CENTER	PO BOX 550	VALDEZ	AK	99686	VALDEZ CORDOVA	9078352249	Critical Access Hospitals	Government - Local	TRUE	PO BOX 550 VALDEZ, AK 99686 (61.126025932000516, -146.35414668999974)
21302	PROVIDENCE SEWARD HOSPITAL	417 FIRST AVENUE, PO BOX 365	SEWARD	AK	99664	KENAI PENINSULA	9072245205	Critical Access Hospitals	Government - Local	TRUE	417 FIRST AVENUE, PO BOX 365 SEWARD, AK 99664 (60.10544680900051, -149.44553472799973)
21303	SITKA COMMUNITY HOSPITAL	209 MOLLER DRIVE	SITKA	AK	99835	SITKA	9077473241	Critical Access Hospitals	Government - Local	TRUE	209 MOLLER DRIVE SITKA, AK 99835 (57.05867656900051, -135.3452200209997)
21306	PROVIDENCE KODIAK ISLAND MEDICAL CTR	1915 EAST REZANOF DRIVE	KODIAK	AK	99615	KODIAK ISLAND	9074869592	Critical Access Hospitals	Voluntary non-profit - Private	TRUE	1915 EAST REZANOF DRIVE KODIAK, AK 99615 (57.80035044800047, -152.37476799099974)
21307	CORDOVA COMMUNITY MEDICAL CENTER	PO BOX 160 - 602 CHASE AVENUE	CORDOVA	AK	99574	VALDEZ CORDOVA	9074248000	Critical Access Hospitals	Government - Local	TRUE	PO BOX 160 - 602 CHASE AVENUE CORDOVA, AK 99574 (60.54061264900048, -145.75547356999974)
21308	NORTON SOUND REGIONAL HOSPITAL	306 WEST 5TH AVENUE, P O BOX 966	NOME	AK	99762	NOME	9074433311	Critical Access Hospitals	Voluntary non-profit - Private	TRUE	306 WEST 5TH AVENUE, P O BOX 966 NOME, AK 99762 (64.49778930500048, -165.40803860899976)
21309	KANAKANAK HOSPITAL	P O BOX 130	DILLINGHAM	AK	99576	DILLINGHAM	9078425201	Critical Access Hospitals	Voluntary non-profit - Private	TRUE	P O BOX 130 DILLINGHAM, AK 99576 (59.04218086700047, -158.45933486499973)
21311	PEACEHEALTH KETCHIKAN MEDICAL CENTER	3100 TONGASS AVENUE	KETCHIKAN	AK	99901	KETCHIKAN GATEWAY	9072255171	Critical Access Hospitals	Voluntary non-profit - Church	TRUE	3100 TONGASS AVENUE KETCHIKAN, AK 99901 (55.35288696600048, -131.68635191899972)
21312	SAMUEL SIMMONDS MEMORIAL HOSPITAL	P O BOX 29	BARROW	AK	99723	NORTH SLOPE	9078524611	Critical Access Hospitals	Government - Federal	TRUE	P O BOX 29 BARROW, AK 99723 (71.09552808300049, -156.31680980199974)
21313	SOUTH PENINSULA HOSPITAL	4300 BARTLETT ST	HOMER	AK	99603	KENAI PENINSULA	9072358101	Critical Access Hospitals	Voluntary non-profit - Private	TRUE	4300 BARTLETT ST HOMER, AK 99603 (59.65202045800049, -151.55009565199973)
30001	MARYVALE HOSPITAL	5102 WEST CAMPBELL AVENUE	PHOENIX	AZ	85031	MARICOPA	6238485000	Acute Care Hospitals	Proprietary	TRUE	5102 WEST CAMPBELL AVENUE PHOENIX, AZ 85031 (33.50218764800047, -112.17062033999969)
30002	BANNER GOOD SAMARITAN MEDICAL CENTER	1111 EAST MCDOWELL ROAD	PHOENIX	AZ	85006	MARICOPA	6022392000	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	1111 EAST MCDOWELL ROAD PHOENIX, AZ 85006 (33.46571898200045, -112.0583135059997)
30006	TUCSON MEDICAL CENTER	5301 EAST GRANT ROAD	TUCSON	AZ	85712	PIMA	5203275461	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	5301 EAST GRANT ROAD TUCSON, AZ 85712 (32.250779027000476, -110.87971205999969)
30007	VERDE VALLEY MEDICAL CENTER	269 SOUTH CANDY LANE	COTTONWOOD	AZ	86326	YAVAPAI	9286396000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	269 SOUTH CANDY LANE COTTONWOOD, AZ 86326 (34.73529631000048, -112.0315518539997)
30010	CARONDELET ST  MARYS HOSPITAL	1601 WEST ST MARY'S ROAD	TUCSON	AZ	85745	PIMA	5208723000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	1601 WEST ST MARY'S ROAD TUCSON, AZ 85745 (32.22880538500044, -110.99906526699971)
30011	CARONDELET ST JOSEPH'S HOSPITAL	350 NORTH WILMOT ROAD	TUCSON	AZ	85711	PIMA	5208733000	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	350 NORTH WILMOT ROAD TUCSON, AZ 85711 (32.22604266000047, -110.8578259789997)
30012	YAVAPAI REGIONAL MEDICAL CENTER	1003 WILLOW CREEK ROAD	PRESCOTT	AZ	86301	YAVAPAI	9287715676	Acute Care Hospitals	Government - Local	TRUE	1003 WILLOW CREEK ROAD PRESCOTT, AZ 86301 (34.56016830800047, -112.48212708199969)
30013	YUMA REGIONAL MEDICAL CENTER	2400 SOUTH AVENUE A	YUMA	AZ	85364	YUMA	9283367275	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	2400 SOUTH AVENUE A YUMA, AZ 85364 (32.683189521000486, -114.6332620559997)
30014	JOHN C LINCOLN NORTH MOUNTAIN HOSPITAL	250 EAST DUNLAP AVENUE	PHOENIX	AZ	85020	MARICOPA	6029432381	Acute Care Hospitals	Proprietary	TRUE	250 EAST DUNLAP AVENUE PHOENIX, AZ 85020 (33.56779857500044, -112.07020128399967)
30016	CASA GRANDE REGIONAL MEDICAL CENTER	1800 EAST FLORENCE BOULEVARD	CASA GRANDE	AZ	85222	PINAL	5203816453	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	1800 EAST FLORENCE BOULEVARD CASA GRANDE, AZ 85222 (32.87964292300046, -111.70959654299969)
30022	MARICOPA MEDICAL CENTER	2601 EAST ROOSEVELT STREET	PHOENIX	AZ	85008	MARICOPA	6023445011	Acute Care Hospitals	Government - Local	TRUE	2601 EAST ROOSEVELT STREET PHOENIX, AZ 85008 (33.45851271100048, -112.02587069799966)
30023	FLAGSTAFF MEDICAL CENTER	1200 NORTH BEAVER STREET	FLAGSTAFF	AZ	86001	COCONINO	9287732009	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	1200 NORTH BEAVER STREET FLAGSTAFF, AZ 86001 (35.208646728000474, -111.64517176599969)
30024	ST JOSEPH'S HOSPITAL AND MEDICAL CENTER	350 WEST THOMAS ROAD	PHOENIX	AZ	85013	MARICOPA	6024063000	Acute Care Hospitals	Voluntary non-profit - Church	TRUE	350 WEST THOMAS ROAD PHOENIX, AZ 85013 (33.48034710200045, -112.07987857499967)
30030	PHOENIX BAPTIST HOSPITAL	2000 WEST BETHANY HOME ROAD	PHOENIX	AZ	85015	MARICOPA	6022490212	Acute Care Hospitals	Proprietary	TRUE	2000 WEST BETHANY HOME ROAD PHOENIX, AZ 85015 (33.52416947400047, -112.10224547099972)
30033	PAYSON REGIONAL MEDICAL CENTER	807 SOUTH PONDEROSA DRIVE	PAYSON	AZ	85541	GILA	9284743222	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	807 SOUTH PONDEROSA DRIVE PAYSON, AZ 85541 (34.23111763600048, -111.32157071499967)
30036	CHANDLER REGIONAL MEDICAL CENTER	1955 WEST FRYE ROAD	CHANDLER	AZ	85224	MARICOPA	4809634561	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	1955 WEST FRYE ROAD CHANDLER, AZ 85224 (33.29867299900047, -111.87516587299967)
30037	ST LUKE'S MEDICAL CENTER	1800 EAST VAN BUREN STREET	PHOENIX	AZ	85006	MARICOPA	6022518156	Acute Care Hospitals	Proprietary	TRUE	1800 EAST VAN BUREN STREET PHOENIX, AZ 85006 (33.45144724500045, -112.0432598269997)
30038	SCOTTSDALE HEALTHCARE OSBORN MEDICAL CENTER	7400 EAST OSBORN ROAD	SCOTTSDALE	AZ	85251	MARICOPA	4808824000	Acute Care Hospitals	Proprietary	TRUE	7400 EAST OSBORN ROAD SCOTTSDALE, AZ 85251 (33.48764815700048, -111.9220305179997)
30043	SIERRA VISTA REGIONAL HEALTH CENTER	300 EL CAMINO REAL	SIERRA VISTA	AZ	85635	COCHISE	5204173001	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	300 EL CAMINO REAL SIERRA VISTA, AZ 85635 (31.55138988800047, -110.27237383899967)
30055	KINGMAN REGIONAL MEDICAL CENTER	3269 STOCKTON HILL ROAD	KINGMAN	AZ	86409	MOHAVE	9287572101	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	3269 STOCKTON HILL ROAD KINGMAN, AZ 86409 (35.22005777500044, -114.03579356399968)
30061	BANNER BOSWELL MEDICAL CENTER	10401 WEST THUNDERBIRD BOULEVARD	SUN CITY	AZ	85351	MARICOPA	6239777211	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	10401 WEST THUNDERBIRD BOULEVARD SUN CITY, AZ 85351 (33.60478336500046, -112.28299086299967)
30062	SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER	2200 SHOW LOW LAKE ROAD	SHOW LOW	AZ	85901	NAVAJO	9285376399	Acute Care Hospitals	Proprietary	TRUE	2200 SHOW LOW LAKE ROAD SHOW LOW, AZ 85901 (34.202019263000466, -110.01690832499969)
30064	UNIVERSITY OF ARIZONA MEDICAL CTR-UNIVERSITY, THE	1501 NORTH CAMPBELL AVENUE	TUCSON	AZ	85724	PIMA	5206940111	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	1501 NORTH CAMPBELL AVENUE TUCSON, AZ 85724 (32.24073190000047, -110.9441287889997)
30065	BANNER DESERT MEDICAL CENTER	1400 SOUTH  DOBSON ROAD	MESA	AZ	85202	MARICOPA	4804123000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	1400 SOUTH DOBSON ROAD MESA, AZ 85202 (33.39029071400046, -111.87467288699969)
30068	MT GRAHAM REGIONAL MEDICAL CENTER	1600  SOUTH 20TH AVENUE	SAFFORD	AZ	85546	GRAHAM	9283484000	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	1600 SOUTH 20TH AVENUE SAFFORD, AZ 85546 (32.82177302400049, -109.73300058699971)
30069	HAVASU REGIONAL MEDICAL CENTER	101 CIVIC CENTER LANE	LAKE HAVASU CITY	AZ	86403	MOHAVE	9288558185	Acute Care Hospitals	Proprietary	TRUE	101 CIVIC CENTER LANE LAKE HAVASU CITY, AZ 86403 (34.47954708500049, -114.33848318099967)
30071	FORT DEFIANCE INDIAN HOSPITAL	PO BOX 649	FORT DEFIANCE	AZ	86504	APACHE	9287298000	Acute Care Hospitals	Government - Federal	TRUE	PO BOX 649 FORT DEFIANCE, AZ 86504 (35.742077991000485, -109.0708059209997)
30073	TUBA CITY REGIONAL HEALTH CARE CORPORATION	PO BOX 600	TUBA CITY	AZ	86045	COCONINO	9282832501	Acute Care Hospitals	Voluntary non-profit - Other	FALSE	PO BOX 600 TUBA CITY, AZ 86045 (36.124229915000456, -111.22062774199969)
30074	SELLS INDIAN HEALTH SERVICE HOSPITAL	PO BOX 548	SELLS	AZ	85634	PIMA	5203837200	Acute Care Hospitals	Government - Federal	FALSE	PO BOX 548 SELLS, AZ 85634 (31.91456264600049, -111.86751650699966)
30077	SAN CARLOS INDIAN HOSPITAL	223 CIBECUE CIRCLE ROAD	SAN CARLOS	AZ	85550	GILA	9284757347	Acute Care Hospitals	Government - Federal	FALSE	223 CIBECUE CIRCLE ROAD SAN CARLOS, AZ 85550 (33.32427361000049, -109.89276799199968)
30078	PHOENIX INDIAN MEDICAL CENTER	4212 NORTH 16TH STREET	PHOENIX	AZ	85016	MARICOPA	6022631200	Acute Care Hospitals	Government - Federal	FALSE	4212 NORTH 16TH STREET PHOENIX, AZ 85016 (33.49659101600048, -112.04764306299967)
30083	PARADISE VALLEY HOSPITAL	3929 EAST BELL ROAD	PHOENIX	AZ	85032	MARICOPA	6029235000	Acute Care Hospitals	Proprietary	TRUE	3929 EAST BELL ROAD PHOENIX, AZ 85032 (33.64057323700047, -111.99805000599969)
30084	CHINLE COMPREHENSIVE HEALTH CARE FACILITY	US HWY 191, HOSPITAL ROAD	CHINLE	AZ	86503	APACHE	9286747001	Acute Care Hospitals	Government - Federal	FALSE	US HWY 191, HOSPITAL ROAD CHINLE, AZ 86503 (36.10552901100044, -109.58117895699968)
30085	NORTHWEST MEDICAL CENTER	6200 NORTH LA CHOLLA BOULEVARD	TUCSON	AZ	85741	PIMA	5207429000	Acute Care Hospitals	Proprietary	TRUE	6200 NORTH LA CHOLLA BOULEVARD TUCSON, AZ 85741 (32.319630781000455, -111.01204821899967)
30087	SCOTTSDALE HEALTHCARE-SHEA MEDICAL CENTER	9003 EAST SHEA BOULEVARD	SCOTTSDALE	AZ	85260	MARICOPA	4803233009	Acute Care Hospitals	Proprietary	TRUE	9003 EAST SHEA BOULEVARD SCOTTSDALE, AZ 85260 (33.58243461300049, -111.88597995599969)
30088	BANNER BAYWOOD MEDICAL CENTER	6644 EAST BAYWOOD AVENUE	MESA	AZ	85206	MARICOPA	4803212000	Acute Care Hospitals	Voluntary non-profit - Private	FALSE	6644 EAST BAYWOOD AVENUE MESA, AZ 85206 (33.41045795100047, -111.68797096899971)
30089	BANNER THUNDERBIRD MEDICAL CENTER	5555 WEST THUNDERBIRD ROAD	GLENDALE	AZ	85306	MARICOPA	6025885555	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	5555 WEST THUNDERBIRD ROAD GLENDALE, AZ 85306 (33.610723377000454, -112.1796208129997)
30092	JOHN C LINCOLN DEER VALLEY HOSPITAL	19829 NORTH 27TH AVENUE	PHOENIX	AZ	85027	MARICOPA	6238795574	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	19829 NORTH 27TH AVENUE PHOENIX, AZ 85027 (33.66557084000044, -112.11720746899971)
30093	BANNER DEL E WEBB MEDICAL CENTER	14502 WEST MEEKER BOULEVARD	SUN CITY WEST	AZ	85375	MARICOPA	6232144000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	14502 WEST MEEKER BOULEVARD SUN CITY WEST, AZ 85375 (33.658325292000484, -112.37201500299972)
30094	ARROWHEAD HOSPITAL	18701 NORTH 67TH AVENUE	GLENDALE	AZ	85308	MARICOPA	6235611000	Acute Care Hospitals	Proprietary	TRUE	18701 NORTH 67TH AVENUE GLENDALE, AZ 85308 (33.654160945000456, -112.20358712299969)
30101	WESTERN ARIZONA REGIONAL MEDICAL CTR	2735 SILVER CREEK ROAD	BULLHEAD CITY	AZ	86442	MOHAVE	9287632273	Acute Care Hospitals	Proprietary	TRUE	2735 SILVER CREEK ROAD BULLHEAD CITY, AZ 86442 (35.109828192000464, -114.5548077959997)
30103	MAYO CLINIC HOSPITAL	5777 EAST MAYO BOULEVARD	PHOENIX	AZ	85054	MARICOPA	4803422000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	5777 EAST MAYO BOULEVARD PHOENIX, AZ 85054 (33.66284454000049, -111.9544522709997)
30105	BANNER HEART HOSPITAL	6750 EAST BAYWOOD AVENUE	MESA	AZ	85206	MARICOPA	4808545050	Acute Care Hospitals	Voluntary non-profit - Private	FALSE	6750 EAST BAYWOOD AVENUE MESA, AZ 85206 (33.41046245600046, -111.68641534899967)
30107	ARIZONA SPINE AND JOINT HOSPITAL	4620 EAST BASELINE ROAD	MESA	AZ	85206	MARICOPA	4808324770	Acute Care Hospitals	Proprietary	FALSE	4620 EAST BASELINE ROAD MESA, AZ 85206 (33.37925761500048, -111.73466027599972)
30108	SURGICAL HOSPITAL OF PHOENIX, THE	6501 NORTH 19TH AVENUE	PHOENIX	AZ	85015	MARICOPA	6027956020	Acute Care Hospitals	Proprietary	FALSE	6501 NORTH 19TH AVENUE PHOENIX, AZ 85015 (33.53215043300048, -112.09959714599967)
30110	WEST VALLEY HOSPITAL	13677 WEST MCDOWELL ROAD	GOODYEAR	AZ	85395	MARICOPA	6238821500	Acute Care Hospitals	Proprietary	TRUE	13677 WEST MCDOWELL ROAD GOODYEAR, AZ 85395 (33.46423263800045, -112.35252069899968)
30111	UNIVERSITY OF ARIZONA MEDICAL CTR- SOUTH CAM, THE	2800 EAST AJO WAY	TUCSON	AZ	85713	PIMA	5202944471	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	2800 EAST AJO WAY TUCSON, AZ 85713 (32.17784658700049, -110.93074518099968)
30112	ARIZONA ORTHOPEDIC AND SURGICAL SPECIALITY HOSP	2905 WEST WARNER ROAD	CHANDLER	AZ	85224	MARICOPA	4806039000	Acute Care Hospitals	Proprietary	FALSE	2905 WEST WARNER ROAD CHANDLER, AZ 85224 (33.33480258300045, -111.8908705129997)
30113	WHITERIVER PHS INDIAN HOSPITAL	200 WEST HOSPITAL DRIVE  (PO BOX 860)	WHITERIVER	AZ	85941	NAVAJO	9283384911	Acute Care Hospitals	Government - Federal	FALSE	200 WEST HOSPITAL DRIVE (PO BOX 860) WHITERIVER, AZ 85941 (33.821311824000475, -109.9808673229997)
30114	ORO VALLEY HOSPITAL	1551 EAST TANGERINE ROAD	ORO VALLEY	AZ	85755	PIMA	5209013500	Acute Care Hospitals	Proprietary	TRUE	1551 EAST TANGERINE ROAD ORO VALLEY, AZ 85755 (32.42733802000049, -110.9472104729997)
30115	BANNER ESTRELLA MEDICAL CENTER	9201 WEST THOMAS ROAD	PHOENIX	AZ	85037	MARICOPA	6233274000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	9201 WEST THOMAS ROAD PHOENIX, AZ 85037 (33.47966284300048, -112.25639850199968)
30117	VALLEY VIEW MEDICAL CENTER	5330 SOUTH HIGHWAY 95	FORT MOHAVE	AZ	86426	MOHAVE	9287882273	Acute Care Hospitals	Proprietary	TRUE	5330 SOUTH HIGHWAY 95 FORT MOHAVE, AZ 86426 (35.00218087200045, -114.59796535899972)
30118	YAVAPAI REGIONAL MEDICAL CENTER-EAST	7700 EAST FLORENTINE ROAD	PRESCOTT VALLEY	AZ	86314	YAVAPAI	9284428165	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	7700 EAST FLORENTINE ROAD PRESCOTT VALLEY, AZ 86314 (34.58834807600044, -112.33220827499969)
30119	MERCY GILBERT MEDICAL CENTER	3555 SOUTH VAL VISTA DRIVE	GILBERT	AZ	85296	MARICOPA	4807288327	Acute Care Hospitals	Voluntary non-profit - Church	TRUE	3555 SOUTH VAL VISTA DRIVE GILBERT, AZ 85296 (33.285886563000474, -111.75528291899968)
30120	GILBERT HOSPITAL	5656 SOUTH POWER ROAD	GILBERT	AZ	85295	MARICOPA	4808403715	Acute Care Hospitals	Proprietary	TRUE	5656 SOUTH POWER ROAD GILBERT, AZ 85295 (33.31369047600049, -111.68681292699966)
30121	MOUNTAIN VISTA MEDICAL CENTER, LP	1301 SOUTH CRISMON ROAD	MESA	AZ	85209	MARICOPA	4803586100	Acute Care Hospitals	Proprietary	TRUE	1301 SOUTH CRISMON ROAD MESA, AZ 85209 (33.39108002700044, -111.61530807799971)
30122	BANNER GATEWAY MEDICAL CENTER	1900 NORTH HIGLEY ROAD	GILBERT	AZ	85234	MARICOPA	4805432000	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	1900 NORTH HIGLEY ROAD GILBERT, AZ 85234 (33.38417523200047, -111.71967824299969)
30123	SCOTTSDALE HEALTHCARE-THOMPSON PEAK HOSPITAL	7400 EAST THOMPSON PEAK PARKWAY	SCOTTSDALE	AZ	85255	MARICOPA	4803247004	Acute Care Hospitals	Proprietary	TRUE	7400 EAST THOMPSON PEAK PARKWAY SCOTTSDALE, AZ 85255 (33.669828521000454, -111.92258015699969)
03012F	PHOENIX VA MEDICAL CENTER	650 E. INDIAN SCHOOL ROAD	PHOENIX	AZ	85012	MARICOPA	6022226444	ACUTE CARE - VETERANS ADMINISTRATION	Government Federal	FALSE	650 E. INDIAN SCHOOL ROAD PHOENIX, AZ 85012 (33.49475773500046, -112.0659101869997)
30130	BANNER IRONWOOD MEDICAL CENTER	37000 NORTH GANTZEL ROAD	SAN TAN VALLEY	AZ	85140	PINAL	4803944030	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	37000 NORTH GANTZEL ROAD SAN TAN VALLEY, AZ 85140 (33.21469151400049, -111.5634794829997)
30131	OASIS HOSPITAL	750 NORTH 40TH STREET	PHOENIX	AZ	85008	MARICOPA	6027977700	Acute Care Hospitals	Voluntary non-profit - Private	FALSE	750 NORTH 40TH STREET PHOENIX, AZ 85008 (33.45605160400049, -111.99526083899968)
30132	FLORENCE HOSPITAL AT ANTHEM, LLC	4545 NORTH HUNT HIGHWAY	FLORENCE	AZ	85132	PINAL	5208683333	Acute Care Hospitals	Proprietary	TRUE	4545 NORTH HUNT HIGHWAY FLORENCE, AZ 85132 (33.07323428100045, -111.4867991639997)
30134	BANNER GOLDFIELD MEDICAL CENTER	2050 WEST SOUTHERN AVENUE	APACHE JUNCTION	AZ	85120	PINAL	4802373200	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	2050 WEST SOUTHERN AVENUE APACHE JUNCTION, AZ 85120 (33.393377677000444, -111.56717035299971)
03013F	VA S. ARIZONA HEALTHCARE SYSTEM	3601 SOUTH SIXTH AVENUE	TUCSON	AZ	85723	PIMA	5206291821	ACUTE CARE - VETERANS ADMINISTRATION	Government Federal	FALSE	3601 SOUTH SIXTH AVENUE TUCSON, AZ 85723 (32.181352939000476, -110.96825746399969)
03033F	VA NORTHERN ARIZONA HEALTHCARE SYSTEM	500 HIGHWAY 89 NORTH	PRESCOTT	AZ	86313	YAVAPAI	9284454860	ACUTE CARE - VETERANS ADMINISTRATION	Government Federal	FALSE	500 HIGHWAY 89 NORTH PRESCOTT, AZ 86313 (34.54860057100046, -112.47813750999967)
31300	WICKENBURG COMMUNITY HOSPITAL	520 ROSE LANE	WICKENBURG	AZ	85390	MARICOPA	9286845421	Critical Access Hospitals	Voluntary non-profit - Private	TRUE	520 ROSE LANE WICKENBURG, AZ 85390 (33.978077733000475, -112.73881050299968)
31301	BENSON HOSPITAL	450 SOUTH OCOTILLO STREET	BENSON	AZ	85602	COCHISE	5205862261	Critical Access Hospitals	Government - Hospital District or Authority	TRUE	450 SOUTH OCOTILLO STREET BENSON, AZ 85602 (31.964119241000446, -110.30718042099971)
31302	NORTHERN COCHISE COMMUNITY HOSPITAL	901 WEST REX ALLEN DRIVE	WILLCOX	AZ	85643	COCHISE	5203843541	Critical Access Hospitals	Government - Hospital District or Authority	TRUE	901 WEST REX ALLEN DRIVE WILLCOX, AZ 85643 (32.26426824900045, -109.8381011999997)
31303	DOUGLAS COMMUNITY HOSPITAL, INC	2174 WEST OAK AVENUE	DOUGLAS	AZ	85607	COCHISE	5203647931	Critical Access Hospitals	Voluntary non-profit - Private	FALSE	2174 WEST OAK AVENUE DOUGLAS, AZ 85607 (31.36417828900045, -109.59450075899969)
31304	PAGE HOSPITAL	501 NORTH NAVAJO DRIVE	PAGE	AZ	86040	COCONINO	9286452424	Critical Access Hospitals	Government - Hospital District or Authority	TRUE	501 NORTH NAVAJO DRIVE PAGE, AZ 86040 (36.917017442000486, -111.46311930599967)
31305	HOPI HEALTH CARE CENTER	HIGHWAY 264, MILEPOST 388	POLACCA	AZ	86042	NAVAJO	9287376000	Critical Access Hospitals	Tribal	FALSE	HIGHWAY 264, MILEPOST 388 POLACCA, AZ 86042 (35.80741818300049, -110.41753603099971)
31309	SAGE MEMORIAL HOSPITAL	STATE ROUTE 264 SOUTH 191 PO BOX 457	GANADO	AZ	86505	APACHE	9287554559	Critical Access Hospitals	Voluntary non-profit - Private	FALSE	STATE ROUTE 264 SOUTH 191 PO BOX 457 GANADO, AZ 86505 (35.65721568900045, -109.0891766049997)
31311	LITTLE COLORADO MEDICAL CENTER	1501 NORTH WILLIAMSON AVENUE	WINSLOW	AZ	86047	NAVAJO	9282894691	Critical Access Hospitals	Government - Local	TRUE	1501 NORTH WILLIAMSON AVENUE WINSLOW, AZ 86047 (35.03553060200045, -110.69177621999967)
31312	COPPER QUEEN COMMUNITY HOSPITAL	101 COLE AVENUE	BISBEE	AZ	85603	COCHISE	5204325383	Critical Access Hospitals	Voluntary non-profit - Private	TRUE	101 COLE AVENUE BISBEE, AZ 85603 (31.417187861000457, -109.88304710599971)
31313	CARONDELET HOLY CROSS HOSPITAL	1171 WEST TARGET RANGE ROAD	NOGALES	AZ	85621	SANTA CRUZ	5202853000	Critical Access Hospitals	Proprietary	TRUE	1171 WEST TARGET RANGE ROAD NOGALES, AZ 85621 (31.341063515000485, -110.9591815289997)
31314	COBRE VALLEY REGIONAL MEDICAL CENTER	5880 SOUTH HOSPITAL DRIVE	GLOBE	AZ	85501	GILA	9284253261	Critical Access Hospitals	Voluntary non-profit - Private	TRUE	5880 SOUTH HOSPITAL DRIVE GLOBE, AZ 85501 (33.40719324100047, -110.82634669699968)
31315	WHITE MOUNTAIN REGIONAL MEDICAL CENTER	118 SOUTH MOUNTAIN AVENUE	SPRINGERVILLE	AZ	85938	APACHE	9283334368	Critical Access Hospitals	Voluntary non-profit - Private	TRUE	118 SOUTH MOUNTAIN AVENUE SPRINGERVILLE, AZ 85938 (34.13230489700044, -109.28639711199969)
33302	PHOENIX CHILDREN'S HOSPITAL	1919 EAST THOMAS ROAD	PHOENIX	AZ	85016	MARICOPA	6029330400	Childrens	Voluntary non-profit - Private	TRUE	1919 EAST THOMAS ROAD PHOENIX, AZ 85016 (33.48023363800047, -112.04170334499969)
40001	SILOAM SPRINGS REGIONAL HOSPITAL	603 NORTH PROGRESS AVENUE	SILOAM SPRINGS	AR	72761	BENTON	4795244141	Acute Care Hospitals	Proprietary	TRUE	603 NORTH PROGRESS AVENUE SILOAM SPRINGS, AR 72761 (36.18995440200047, -94.50968759599965)
40002	JOHNSON REGIONAL MEDICAL CENTER	1100 EAST POPLAR STREET	CLARKSVILLE	AR	72830	JOHNSON	4797545454	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	1100 EAST POPLAR STREET CLARKSVILLE, AR 72830 (35.46439977400047, -93.44588866599969)
40004	WASHINGTON REGIONAL MED CTR AT NORTH HILLS	3215 N NORTH HILLS BLVD	FAYETTEVILLE	AR	72703	WASHINGTON	4794635113	Acute Care Hospitals	Government - Local	TRUE	3215 N NORTH HILLS BLVD FAYETTEVILLE, AR 72703 (36.110848820000456, -94.15791478999967)
40007	ST VINCENT INFIRMARY MEDICAL CENTER	TWO ST VINCENT CIRCLE	LITTLE ROCK	AR	72205	PULASKI	5015523000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	TWO ST VINCENT CIRCLE LITTLE ROCK, AR 72205 (34.75236394800049, -92.34499836399965)
40010	MERCY HOSPITAL NORTHWEST ARKANSAS	2710 RIFE MEDICAL LANE	ROGERS	AR	72758	BENTON	4793388000	Acute Care Hospitals	Voluntary non-profit - Church	TRUE	2710 RIFE MEDICAL LANE ROGERS, AR 72758 (36.31155915400046, -94.18375431699968)
